Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Location,Bin name,Incoming (not editable),Unavailable (not editable),Committed (not editable),Available (not editable),On hand (current),On hand (new)
teclado-gamer-usb-xtech-xtk-505s,Teclado Gamer USB Xtech XTK-505S,Title,Default Title,,,,,XTK-505S,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
teclado-gamer-usb-xtech-xtk-505s,Teclado Gamer USB Xtech XTK-505S,Title,Default Title,,,,,XTK-505S,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
sistema-completo-de-video-vigilancia-dahua-dhcvi-kit8-4-b1a21n-4-t1a21n,Sistema Completo de Vídeo Vigilancia Dahua DHCVI-KIT8 4-B1A21N/4-T1A21N,Title,Default Title,,,,,DHCVI-KIT8 4-B1A21N/4-T1A21N,,,Sucursal Chalchuapa,,0,0,0,2,2,
sistema-completo-de-video-vigilancia-dahua-dhcvi-kit8-4-b1a21n-4-t1a21n,Sistema Completo de Vídeo Vigilancia Dahua DHCVI-KIT8 4-B1A21N/4-T1A21N,Title,Default Title,,,,,DHCVI-KIT8 4-B1A21N/4-T1A21N,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
sistema-completo-de-video-vigilancia-dahua-dhcvi-kit8-4-b1a21n-4-t1a21n,Sistema Completo de Vídeo Vigilancia Dahua DHCVI-KIT8 4-B1A21N/4-T1A21N,Title,Default Title,,,,,DHCVI-KIT8 4-B1A21N/4-T1A21N,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
camara-de-vigilancia-analoga-dahua-dh-hac-hfw1500rn-z-ire6-5mp-1944p-lente-varifocal-motorizado-ip67-ir,"Cámara de Vigilancia Análoga Dahua DH-HAC-HFW1500RN-Z-IRE6, 5MP 1944p, Lente Varifocal Motorizado, IP67, IR",Title,Default Title,,,,,DH-HAC-HFW1500RN-Z-IRE6,,,Sucursal Chalchuapa,,0,0,0,2,2,
camara-de-vigilancia-analoga-dahua-dh-hac-hfw1500rn-z-ire6-5mp-1944p-lente-varifocal-motorizado-ip67-ir,"Cámara de Vigilancia Análoga Dahua DH-HAC-HFW1500RN-Z-IRE6, 5MP 1944p, Lente Varifocal Motorizado, IP67, IR",Title,Default Title,,,,,DH-HAC-HFW1500RN-Z-IRE6,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
camara-de-vigilancia-analoga-dahua-dh-hac-hfw1500rn-z-ire6-5mp-1944p-lente-varifocal-motorizado-ip67-ir,"Cámara de Vigilancia Análoga Dahua DH-HAC-HFW1500RN-Z-IRE6, 5MP 1944p, Lente Varifocal Motorizado, IP67, IR",Title,Default Title,,,,,DH-HAC-HFW1500RN-Z-IRE6,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
grabador-de-video-digital-dvr-dahua-dh-xvr5104hs-i2,Grabador de Vídeo Digital DVR Dahua DH-XVR5104HS-I2,Title,Default Title,,,,,DH-XVR5104HS-I2,,,Sucursal Chalchuapa,,0,0,0,1,1,
grabador-de-video-digital-dvr-dahua-dh-xvr5104hs-i2,Grabador de Vídeo Digital DVR Dahua DH-XVR5104HS-I2,Title,Default Title,,,,,DH-XVR5104HS-I2,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
grabador-de-video-digital-dvr-dahua-dh-xvr5104hs-i2,Grabador de Vídeo Digital DVR Dahua DH-XVR5104HS-I2,Title,Default Title,,,,,DH-XVR5104HS-I2,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
camara-de-vigilancia-ip-nexxt-solutions-nhc-o612,Cámara de Vigilancia WiFi Nexxt Solutions NHC-O612,Title,Default Title,,,,,NHC-O612,,,Sucursal Chalchuapa,,0,0,0,1,1,
camara-de-vigilancia-ip-nexxt-solutions-nhc-o612,Cámara de Vigilancia WiFi Nexxt Solutions NHC-O612,Title,Default Title,,,,,NHC-O612,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
camara-de-vigilancia-ip-nexxt-solutions-nhc-o612,Cámara de Vigilancia WiFi Nexxt Solutions NHC-O612,Title,Default Title,,,,,NHC-O612,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
accesorios-de-videovigilancia-generico-am-914017,Accesorios de Videovigilancia Genérico AM-914017,Title,Default Title,,,,,AM-914017,,,Sucursal Chalchuapa,,0,0,0,0,0,
accesorios-de-videovigilancia-generico-am-914017,Accesorios de Videovigilancia Genérico AM-914017,Title,Default Title,,,,,AM-914017,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
accesorios-de-videovigilancia-generico-am-914017,Accesorios de Videovigilancia Genérico AM-914017,Title,Default Title,,,,,AM-914017,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
accesorios-de-videovigilancia-generico-am-909513,Caja plastica de registro octagonal AM-909513,Title,Default Title,,,,,AM-909513,,,Sucursal Chalchuapa,,0,0,0,0,0,
accesorios-de-videovigilancia-generico-am-909513,Caja plastica de registro octagonal AM-909513,Title,Default Title,,,,,AM-909513,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
accesorios-de-videovigilancia-generico-am-909513,Caja plastica de registro octagonal AM-909513,Title,Default Title,,,,,AM-909513,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
camara-de-vigilancia-analoga-dahua-dh-hac-b4a21n-vf,Cámara de Vigilancia Análoga Dahua DH-HAC-B4A21N-VF,Title,Default Title,,,,,DH-HAC-B4A21N-VF,,,Sucursal Chalchuapa,,0,0,0,3,3,
camara-de-vigilancia-analoga-dahua-dh-hac-b4a21n-vf,Cámara de Vigilancia Análoga Dahua DH-HAC-B4A21N-VF,Title,Default Title,,,,,DH-HAC-B4A21N-VF,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
camara-de-vigilancia-analoga-dahua-dh-hac-b4a21n-vf,Cámara de Vigilancia Análoga Dahua DH-HAC-B4A21N-VF,Title,Default Title,,,,,DH-HAC-B4A21N-VF,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
camara-de-vigilancia-analoga-dahua-dh-hac-d3a51n-z-plastico,Cámara de Vigilancia Análoga Dahua DH-HAC-D3A51N-Z Plástico,Title,Default Title,,,,,DH-HAC-D3A51N-Z,,,Sucursal Chalchuapa,,0,0,0,1,1,
camara-de-vigilancia-analoga-dahua-dh-hac-d3a51n-z-plastico,Cámara de Vigilancia Análoga Dahua DH-HAC-D3A51N-Z Plástico,Title,Default Title,,,,,DH-HAC-D3A51N-Z,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
camara-de-vigilancia-analoga-dahua-dh-hac-d3a51n-z-plastico,Cámara de Vigilancia Análoga Dahua DH-HAC-D3A51N-Z Plástico,Title,Default Title,,,,,DH-HAC-D3A51N-Z,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
camara-de-vigilancia-analoga-dahua-dh-hac-hdw1500tlmn-a,Cámara de Vigilancia Análoga Dahua DH-HAC-HDW1500TLMN-A,Title,Default Title,,,,,DH-HAC-HDW1500TLMN-A,,,Sucursal Chalchuapa,,0,0,0,1,1,
camara-de-vigilancia-analoga-dahua-dh-hac-hdw1500tlmn-a,Cámara de Vigilancia Análoga Dahua DH-HAC-HDW1500TLMN-A,Title,Default Title,,,,,DH-HAC-HDW1500TLMN-A,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
camara-de-vigilancia-analoga-dahua-dh-hac-hdw1500tlmn-a,Cámara de Vigilancia Análoga Dahua DH-HAC-HDW1500TLMN-A,Title,Default Title,,,,,DH-HAC-HDW1500TLMN-A,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
camara-de-vigilancia-analoga-dahua-dh-hac-hfw1500rn-z-ire6-a,Cámara de Vigilancia Análoga Dahua DH-HAC-HFW1500RN-Z-IRE6-A,Title,Default Title,,,,,DH-HAC-HFW1500RN-Z-IRE6-A,,,Sucursal Chalchuapa,,0,0,0,2,2,
camara-de-vigilancia-analoga-dahua-dh-hac-hfw1500rn-z-ire6-a,Cámara de Vigilancia Análoga Dahua DH-HAC-HFW1500RN-Z-IRE6-A,Title,Default Title,,,,,DH-HAC-HFW1500RN-Z-IRE6-A,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
camara-de-vigilancia-analoga-dahua-dh-hac-hfw1500rn-z-ire6-a,Cámara de Vigilancia Análoga Dahua DH-HAC-HFW1500RN-Z-IRE6-A,Title,Default Title,,,,,DH-HAC-HFW1500RN-Z-IRE6-A,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
camara-de-vigilancia-analoga-dahua-dh-sd22204n-gc-lb-2mp-1080p-ip66-ik10-ir,"Cámara de Vigilancia Análoga Dahua DH-SD22204N-GC-LB, 2MP 1080p, IP66, IK10, IR",Title,Default Title,,,,,DH-SD22204N-GC-LB,,,Sucursal Chalchuapa,,0,0,0,1,1,
camara-de-vigilancia-analoga-dahua-dh-sd22204n-gc-lb-2mp-1080p-ip66-ik10-ir,"Cámara de Vigilancia Análoga Dahua DH-SD22204N-GC-LB, 2MP 1080p, IP66, IK10, IR",Title,Default Title,,,,,DH-SD22204N-GC-LB,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
camara-de-vigilancia-analoga-dahua-dh-sd22204n-gc-lb-2mp-1080p-ip66-ik10-ir,"Cámara de Vigilancia Análoga Dahua DH-SD22204N-GC-LB, 2MP 1080p, IP66, IK10, IR",Title,Default Title,,,,,DH-SD22204N-GC-LB,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
tester-de-red-noyafa-nf-468pf,Tester de Red Noyafa NF-468PF,Title,Default Title,,,,,NF-468PF,,,Sucursal Chalchuapa,,0,0,0,1,1,
tester-de-red-noyafa-nf-468pf,Tester de Red Noyafa NF-468PF,Title,Default Title,,,,,NF-468PF,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
tester-de-red-noyafa-nf-468pf,Tester de Red Noyafa NF-468PF,Title,Default Title,,,,,NF-468PF,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
internet-of-things-nexxt-solutions-nhp-s611,Internet of Things Nexxt Solutions NHP-S611,Title,Default Title,,,,,NHP-S611,,,Sucursal Chalchuapa,,0,0,0,1,1,
internet-of-things-nexxt-solutions-nhp-s611,Internet of Things Nexxt Solutions NHP-S611,Title,Default Title,,,,,NHP-S611,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
internet-of-things-nexxt-solutions-nhp-s611,Internet of Things Nexxt Solutions NHP-S611,Title,Default Title,,,,,NHP-S611,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
switch-dahua-dh-pfs3010-8et-65,Switch Dahua DH-PFS3010-8ET-65,Title,Default Title,,,,,DH-PFS3010-8ET-65,,,Sucursal Chalchuapa,,0,0,0,1,1,
switch-dahua-dh-pfs3010-8et-65,Switch Dahua DH-PFS3010-8ET-65,Title,Default Title,,,,,DH-PFS3010-8ET-65,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
switch-dahua-dh-pfs3010-8et-65,Switch Dahua DH-PFS3010-8ET-65,Title,Default Title,,,,,DH-PFS3010-8ET-65,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
switch-16-pto-ge-dahua-dh-pfs3218-16et-135-poe,Switch 16 Pto GE Dahua DH-PFS3218-16ET-135 PoE,Title,Default Title,,,,,DH-PFS3218-16ET-135,,,Sucursal Chalchuapa,,0,0,0,1,1,
switch-16-pto-ge-dahua-dh-pfs3218-16et-135-poe,Switch 16 Pto GE Dahua DH-PFS3218-16ET-135 PoE,Title,Default Title,,,,,DH-PFS3218-16ET-135,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
switch-16-pto-ge-dahua-dh-pfs3218-16et-135-poe,Switch 16 Pto GE Dahua DH-PFS3218-16ET-135 PoE,Title,Default Title,,,,,DH-PFS3218-16ET-135,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
switch-dahua-dh-pfs3008-8gt-l,Switch Dahua DH-PFS3008-8GT-L,Title,Default Title,,,,,DH-PFS3008-8GT-L,,,Sucursal Chalchuapa,,0,0,0,1,1,
switch-dahua-dh-pfs3008-8gt-l,Switch Dahua DH-PFS3008-8GT-L,Title,Default Title,,,,,DH-PFS3008-8GT-L,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
switch-dahua-dh-pfs3008-8gt-l,Switch Dahua DH-PFS3008-8GT-L,Title,Default Title,,,,,DH-PFS3008-8GT-L,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
funda-para-laptop-case-logic-3204393,Funda para Laptop Case Logic 3204393,Title,Default Title,,,,,3204393,,,Sucursal Chalchuapa,,0,0,0,1,1,
funda-para-laptop-case-logic-3204393,Funda para Laptop Case Logic 3204393,Title,Default Title,,,,,3204393,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
funda-para-laptop-case-logic-3204393,Funda para Laptop Case Logic 3204393,Title,Default Title,,,,,3204393,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
audifono-argom-arg-hs-2610bk,Audífonos con Micrófono Argom ARG-HS-2610BK,Title,Default Title,,,,,ARG-HS-2610BK,,,Sucursal Chalchuapa,,0,0,0,1,1,
audifono-argom-arg-hs-2610bk,Audífonos con Micrófono Argom ARG-HS-2610BK,Title,Default Title,,,,,ARG-HS-2610BK,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
audifono-argom-arg-hs-2610bk,Audífonos con Micrófono Argom ARG-HS-2610BK,Title,Default Title,,,,,ARG-HS-2610BK,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
audifono-jbl-junior-jr310-rd-c-mic,Audifono JBL Junior JR310 RD C/Mic,Title,Default Title,,,,,JR310 RD,,,Sucursal Chalchuapa,,0,0,0,1,1,
audifono-jbl-junior-jr310-rd-c-mic,Audifono JBL Junior JR310 RD C/Mic,Title,Default Title,,,,,JR310 RD,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
audifono-jbl-junior-jr310-rd-c-mic,Audifono JBL Junior JR310 RD C/Mic,Title,Default Title,,,,,JR310 RD,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
sistema-de-audio-omega-1,Sistema de Audio Omega 683291TGB,Title,Default Title,,,,,683291TGB,,,Sucursal Chalchuapa,,0,0,0,1,1,
sistema-de-audio-omega-1,Sistema de Audio Omega 683291TGB,Title,Default Title,,,,,683291TGB,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
sistema-de-audio-omega-1,Sistema de Audio Omega 683291TGB,Title,Default Title,,,,,683291TGB,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
enclosure-argom-arg-ac-1036,Enclosure Argom ARG-AC-1036,Title,Default Title,,,,,ARG-AC-1036,,,Sucursal Chalchuapa,,0,0,0,0,0,
enclosure-argom-arg-ac-1036,Enclosure Argom ARG-AC-1036,Title,Default Title,,,,,ARG-AC-1036,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
enclosure-argom-arg-ac-1036,Enclosure Argom ARG-AC-1036,Title,Default Title,,,,,ARG-AC-1036,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
tarjeta-de-memoria-sandisk-sdsqunr-064g-gn3ma,Tarjeta de Memoria Sandisk SDSQUNR-064G-GN3MA,Title,Default Title,,,,,SDSQUNR-064G-GN3MA,,,Sucursal Chalchuapa,,0,0,0,0,0,
tarjeta-de-memoria-sandisk-sdsqunr-064g-gn3ma,Tarjeta de Memoria Sandisk SDSQUNR-064G-GN3MA,Title,Default Title,,,,,SDSQUNR-064G-GN3MA,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
tarjeta-de-memoria-sandisk-sdsqunr-064g-gn3ma,Tarjeta de Memoria Sandisk SDSQUNR-064G-GN3MA,Title,Default Title,,,,,SDSQUNR-064G-GN3MA,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
cable-utp-nexxt-ab356nxt07,Bobina de Cable UTP Nexxt Solutions AB356NXT07 Bobina,Title,Default Title,,,,,AB356NXT07,,,Sucursal Chalchuapa,,0,0,0,1,1,
cable-utp-nexxt-ab356nxt07,Bobina de Cable UTP Nexxt Solutions AB356NXT07 Bobina,Title,Default Title,,,,,AB356NXT07,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
cable-utp-nexxt-ab356nxt07,Bobina de Cable UTP Nexxt Solutions AB356NXT07 Bobina,Title,Default Title,,,,,AB356NXT07,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
bracket-de-pared-ulink-19x15,Bandeja Metálica Ulink 19X15 2RU,Title,Default Title,,,,,19X15 2RU,,,Sucursal Chalchuapa,,0,0,0,1,1,
bracket-de-pared-ulink-19x15,Bandeja Metálica Ulink 19X15 2RU,Title,Default Title,,,,,19X15 2RU,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
bracket-de-pared-ulink-19x15,Bandeja Metálica Ulink 19X15 2RU,Title,Default Title,,,,,19X15 2RU,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
mouse-wireless-bluetooth-hp-spectre-700-dark-gray,Mouse Wireless/Bluetooth HP Spectre 700 Dark Gray,Title,Default Title,,,,,3NZ70AA,,,Sucursal Chalchuapa,,0,0,0,0,0,
mouse-wireless-bluetooth-hp-spectre-700-dark-gray,Mouse Wireless/Bluetooth HP Spectre 700 Dark Gray,Title,Default Title,,,,,3NZ70AA,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
mouse-wireless-bluetooth-hp-spectre-700-dark-gray,Mouse Wireless/Bluetooth HP Spectre 700 Dark Gray,Title,Default Title,,,,,3NZ70AA,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
caja-de-conexiones-dahua-dh-pfa12a,Caja de Conexiones Dahua DH-PFA12A,Title,Default Title,,,,,DH-PFA12A,,,Sucursal Chalchuapa,,0,0,0,1,1,
caja-de-conexiones-dahua-dh-pfa12a,Caja de Conexiones Dahua DH-PFA12A,Title,Default Title,,,,,DH-PFA12A,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
caja-de-conexiones-dahua-dh-pfa12a,Caja de Conexiones Dahua DH-PFA12A,Title,Default Title,,,,,DH-PFA12A,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
camara-de-vigilancia-obsoleto-xiaomi-c300,Cámara de Vigilancia WiFi Xiaomi 3MP C300,Title,Default Title,,,,,C300,,,Sucursal Chalchuapa,,0,0,0,2,2,
camara-de-vigilancia-obsoleto-xiaomi-c300,Cámara de Vigilancia WiFi Xiaomi 3MP C300,Title,Default Title,,,,,C300,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
camara-de-vigilancia-obsoleto-xiaomi-c300,Cámara de Vigilancia WiFi Xiaomi 3MP C300,Title,Default Title,,,,,C300,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
camara-de-vigilancia-ip-xiaomi-mi-360-2k-pro,Cámara de Vigilancia IP Xiaomi Mi 360 2k Pro,Title,Default Title,,,,,MJSXJ06CM,,,Sucursal Chalchuapa,,0,0,0,1,1,
camara-de-vigilancia-ip-xiaomi-mi-360-2k-pro,Cámara de Vigilancia IP Xiaomi Mi 360 2k Pro,Title,Default Title,,,,,MJSXJ06CM,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
camara-de-vigilancia-ip-xiaomi-mi-360-2k-pro,Cámara de Vigilancia IP Xiaomi Mi 360 2k Pro,Title,Default Title,,,,,MJSXJ06CM,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
selfie-stick-steren-mov-048,Selfie Stick Steren MOV-048,Title,Default Title,,,,,MOV-048,,,Sucursal Chalchuapa,,0,0,0,1,1,
selfie-stick-steren-mov-048,Selfie Stick Steren MOV-048,Title,Default Title,,,,,MOV-048,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
selfie-stick-steren-mov-048,Selfie Stick Steren MOV-048,Title,Default Title,,,,,MOV-048,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
mouse-logitech-m535-910-004529,Mouse Bluetooth Logitech M535 910-004529,Title,Default Title,,,,,M535 910-004529,,,Sucursal Chalchuapa,,0,0,0,1,1,
mouse-logitech-m535-910-004529,Mouse Bluetooth Logitech M535 910-004529,Title,Default Title,,,,,M535 910-004529,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
mouse-logitech-m535-910-004529,Mouse Bluetooth Logitech M535 910-004529,Title,Default Title,,,,,M535 910-004529,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
adaptador-de-red-usb-mercusys-mu6h-ver-1-0,Adaptador de Red USB Mercusys MU6H Ver.1.0,Title,Default Title,,,,,MU6H Ver.1.0,,,Sucursal Chalchuapa,,0,0,0,4,4,
adaptador-de-red-usb-mercusys-mu6h-ver-1-0,Adaptador de Red USB Mercusys MU6H Ver.1.0,Title,Default Title,,,,,MU6H Ver.1.0,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
adaptador-de-red-usb-mercusys-mu6h-ver-1-0,Adaptador de Red USB Mercusys MU6H Ver.1.0,Title,Default Title,,,,,MU6H Ver.1.0,,,Sucursal Santa Ana Zarzamora,,0,0,0,15,15,
punto-de-acceso-wireless-linksys-lapac1300ce,Punto de Acceso Wireless Linksys LAPAC1300CE,Title,Default Title,,,,,LAPAC1300CE,,,Sucursal Chalchuapa,,0,0,0,0,0,
punto-de-acceso-wireless-linksys-lapac1300ce,Punto de Acceso Wireless Linksys LAPAC1300CE,Title,Default Title,,,,,LAPAC1300CE,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
punto-de-acceso-wireless-linksys-lapac1300ce,Punto de Acceso Wireless Linksys LAPAC1300CE,Title,Default Title,,,,,LAPAC1300CE,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
punto-de-acceso-wireless-rg-rap2200e,Punto de Acceso Wireless  RG-RAP2200(E),Title,Default Title,,,,,RG-RAP2200(E),,,Sucursal Chalchuapa,,0,0,0,1,1,
punto-de-acceso-wireless-rg-rap2200e,Punto de Acceso Wireless  RG-RAP2200(E),Title,Default Title,,,,,RG-RAP2200(E),,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
punto-de-acceso-wireless-rg-rap2200e,Punto de Acceso Wireless  RG-RAP2200(E),Title,Default Title,,,,,RG-RAP2200(E),,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
punto-de-acceso-ruijie-rg-rap6262g,Punto de Acceso Ruijie RG-RAP6262(G),Title,Default Title,,,,,RG-RAP6262(G),,,Sucursal Chalchuapa,,0,0,0,1,1,
punto-de-acceso-ruijie-rg-rap6262g,Punto de Acceso Ruijie RG-RAP6262(G),Title,Default Title,,,,,RG-RAP6262(G),,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
punto-de-acceso-ruijie-rg-rap6262g,Punto de Acceso Ruijie RG-RAP6262(G),Title,Default Title,,,,,RG-RAP6262(G),,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
punto-de-acceso-ruijie-rg-rap2260e,Punto de Acceso Ruijie RG-RAP2260(E),Title,Default Title,,,,,RG-RAP2260(E),,,Sucursal Chalchuapa,,0,0,0,1,1,
punto-de-acceso-ruijie-rg-rap2260e,Punto de Acceso Ruijie RG-RAP2260(E),Title,Default Title,,,,,RG-RAP2260(E),,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
punto-de-acceso-ruijie-rg-rap2260e,Punto de Acceso Ruijie RG-RAP2260(E),Title,Default Title,,,,,RG-RAP2260(E),,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
punto-de-acceso-wireless-tp-link-eap610-ver-1-20,Punto de Acceso Wireless TP-Link EAP610,Title,Default Title,,,,,EAP610,,,Sucursal Chalchuapa,,0,0,0,1,1,
punto-de-acceso-wireless-tp-link-eap610-ver-1-20,Punto de Acceso Wireless TP-Link EAP610,Title,Default Title,,,,,EAP610,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
punto-de-acceso-wireless-tp-link-eap610-ver-1-20,Punto de Acceso Wireless TP-Link EAP610,Title,Default Title,,,,,EAP610,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
punto-de-acceso-wireless-tp-link-eap225-ac1350,Punto de Acceso Wireless TP-Link EAP225 AC1350,Title,Default Title,,,,,EAP225 AC1350,,,Sucursal Chalchuapa,,0,0,0,0,0,
